issued_amount,initial_interest_rate,initial_loan_duration,loan_amount_band,loan_term_bucket,interest_rate_bucket,country_grouped,customer_risk_rating_was_missing
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
1165.0,0.1972,18,low,13-24mo,medium,Estonia,1
531.0,0.1464,60,very_low,49-60mo,very_low,Estonia,1
7950.0,0.2,60,very_high,49-60mo,high,Finland,1
2551.0,0.3465,60,medium,49-60mo,very_high,Spain,1
530.0,0.2591,60,very_low,49-60mo,high,Estonia,1
530.0,0.5776,60,very_low,49-60mo,very_high,Spain,1
4253.0,0.1642,60,very_high,49-60mo,low,Spain,1
4253.0,0.2634,36,very_high,25-36mo,high,Spain,1
4253.0,0.2003,60,very_high,49-60mo,high,Estonia,1
530.0,0.36,60,very_low,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
531.0,0.3036,18,very_low,13-24mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
956.0,0.319,60,low,49-60mo,very_high,Estonia,1
1037.0,0.2,60,low,49-60mo,high,Finland,1
2230.0,0.5973,60,medium,49-60mo,very_high,Finland,1
4250.0,0.3799,60,very_high,49-60mo,very_high,Estonia,1
2126.0,0.1578,60,medium,49-60mo,very_low,Estonia,1
4250.0,0.2722,36,very_high,25-36mo,high,Estonia,1
6695.0,0.3799,36,very_high,25-36mo,very_high,Finland,1
2658.0,0.2248,60,medium,49-60mo,high,Estonia,1
2020.0,0.36,60,medium,49-60mo,very_high,Estonia,1
2126.0,0.1334,60,medium,49-60mo,very_low,Estonia,1
530.0,0.1383,36,very_low,25-36mo,very_low,Estonia,1
4250.0,0.336,36,very_high,25-36mo,very_high,Finland,1
2126.0,0.1118,18,medium,13-24mo,very_low,Estonia,1
531.0,0.2561,48,very_low,37-48mo,high,Estonia,1
1382.0,0.3424,36,low,25-36mo,very_high,Estonia,1
4253.0,0.3904,60,very_high,49-60mo,very_high,Estonia,1
3189.0,0.3812,60,high,49-60mo,very_high,Spain,1
1807.0,0.3093,60,medium,49-60mo,very_high,Estonia,1
2126.0,0.3397,36,medium,25-36mo,very_high,Estonia,1
10630.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
1063.0,0.1118,60,low,49-60mo,very_low,Estonia,1
2870.0,0.495,36,medium,25-36mo,very_high,Finland,1
1556.0,0.1,60,low,49-60mo,very_low,Finland,1
1169.0,0.3064,60,low,49-60mo,very_high,Estonia,1
2125.0,0.3799,60,medium,49-60mo,very_high,Spain,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
531.0,0.298,48,very_low,37-48mo,high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
740.0,0.1118,9,low,<=12mo,very_low,Estonia,1
531.0,0.2248,60,very_low,49-60mo,high,Estonia,1
531.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
1063.0,0.2263,60,low,49-60mo,high,Spain,1
531.0,0.1689,36,very_low,25-36mo,low,Estonia,1
530.0,0.553,60,very_low,49-60mo,very_high,Spain,1
4250.0,0.2172,60,very_high,49-60mo,high,Estonia,1
2445.0,0.3451,60,medium,49-60mo,very_high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
2126.0,0.2994,36,medium,25-36mo,high,Estonia,1
2126.0,0.2443,24,medium,13-24mo,high,Estonia,1
6270.0,0.2751,60,very_high,49-60mo,high,Estonia,1
2126.0,0.3411,60,medium,49-60mo,very_high,Estonia,1
637.0,0.125,6,low,<=12mo,very_low,Estonia,1
3080.0,0.3451,36,medium,25-36mo,very_high,Estonia,1
3296.0,0.1561,60,high,49-60mo,very_low,Estonia,1
2335.0,0.2142,48,medium,37-48mo,high,Estonia,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
530.0,0.1185,36,very_low,25-36mo,very_low,Estonia,1
531.0,0.1448,6,very_low,<=12mo,very_low,Estonia,1
2075.0,0.2,36,medium,25-36mo,high,Finland,1
518.0,0.1,6,very_low,<=12mo,very_low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
635.0,0.1152,36,low,25-36mo,very_low,Estonia,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
4250.0,0.2218,60,very_high,49-60mo,high,Estonia,1
518.0,0.2,36,very_low,25-36mo,high,Finland,1
1063.0,0.3465,60,low,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1910.0,0.1561,18,medium,13-24mo,very_low,Estonia,1
530.0,0.3176,36,very_low,25-36mo,very_high,Estonia,1
531.0,0.2293,12,very_low,<=12mo,high,Estonia,1
3113.0,0.2,60,medium,49-60mo,high,Finland,1
2020.0,0.1957,60,medium,49-60mo,medium,Estonia,1
530.0,0.3465,24,very_low,13-24mo,very_high,Estonia,1
8718.0,0.1101,66,very_high,60mo+,very_low,Estonia,1
3185.0,0.16,48,medium,37-48mo,very_low,Finland,1
807.99,0.199,36,low,25-36mo,medium,Finland,1
2126.0,0.3162,36,medium,25-36mo,very_high,Spain,1
531.0,0.393,60,very_low,49-60mo,very_high,Estonia,1
2125.0,0.4926,60,medium,49-60mo,very_high,Finland,1
637.0,0.337,60,low,49-60mo,very_high,Estonia,1
4253.0,0.2765,60,very_high,49-60mo,high,Estonia,1
6804.0,0.2172,60,very_high,49-60mo,high,Estonia,1
2020.0,0.1068,60,medium,49-60mo,very_low,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4253.0,0.356,36,very_high,25-36mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
6165.0,0.471,48,very_high,37-48mo,very_high,Finland,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
530.0,0.1957,60,very_low,49-60mo,medium,Finland,1
10630.0,0.09,60,very_high,49-60mo,very_low,Estonia,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
531.0,0.3904,60,very_low,49-60mo,very_high,Estonia,1
2230.0,0.326,36,medium,25-36mo,very_high,Estonia,1
7550.0,0.2,36,very_high,25-36mo,high,Finland,1
934.0,0.2,36,low,25-36mo,high,Finland,1
1060.0,0.1674,24,low,13-24mo,low,Estonia,1
637.0,0.3465,36,low,25-36mo,very_high,Estonia,1
8185.0,0.4914,36,very_high,25-36mo,very_high,Finland,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
3185.0,0.3773,60,medium,49-60mo,very_high,Estonia,1
2764.0,0.1689,60,medium,49-60mo,low,Estonia,1
530.0,0.2142,9,very_low,<=12mo,high,Estonia,1
1068.0,0.2308,36,low,25-36mo,high,Estonia,1
1169.0,0.1658,36,low,25-36mo,low,Estonia,1
4253.0,0.5951,36,very_high,25-36mo,very_high,Spain,1
3189.0,0.5092,36,high,25-36mo,very_high,Spain,1
5315.0,0.3786,60,very_high,49-60mo,very_high,Estonia,1
518.0,0.1,24,very_low,13-24mo,very_low,Finland,1
1380.0,0.2293,36,low,25-36mo,high,Finland,1
4040.0,0.5973,60,high,49-60mo,very_high,Finland,1
530.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
2975.0,0.3287,36,medium,25-36mo,very_high,Finland,1
1660.0,0.2,24,medium,13-24mo,high,Finland,1
4253.0,0.3424,36,very_high,25-36mo,very_high,Estonia,1
850.0,0.1085,60,low,49-60mo,very_low,Estonia,1
531.0,0.3533,36,very_low,25-36mo,very_high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
1063.0,0.1448,60,low,49-60mo,very_low,Estonia,1
1165.0,0.2096,12,low,<=12mo,high,Estonia,1
3185.0,0.562,36,medium,25-36mo,very_high,Spain,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1594.0,0.3465,24,low,13-24mo,very_high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
530.0,0.1251,36,very_low,25-36mo,very_low,Estonia,1
531.0,0.1085,36,very_low,25-36mo,very_low,Estonia,1
850.0,0.1464,60,low,49-60mo,very_low,Estonia,1
5954.0,0.2142,36,very_high,25-36mo,high,Estonia,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
4355.0,0.3982,60,very_high,49-60mo,very_high,Finland,1
530.0,0.2187,36,very_low,25-36mo,high,Estonia,1
531.0,0.337,60,very_low,49-60mo,very_high,Estonia,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
5740.0,0.5586,48,very_high,37-48mo,very_high,Finland,1
3185.0,0.337,36,medium,25-36mo,very_high,Estonia,1
195.61410000000004,0.1,60,very_low,49-60mo,very_low,Finland,1
530.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
2126.0,0.1085,60,medium,49-60mo,very_low,Estonia,1
1275.0,0.1317,60,low,49-60mo,very_low,Estonia,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1060.0,0.3506,60,low,49-60mo,very_high,Estonia,1
1556.0,0.2,60,low,49-60mo,high,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4040.0,0.5754,36,high,25-36mo,very_high,Finland,1
2020.0,0.1317,60,medium,49-60mo,very_low,Estonia,1
4250.0,0.336,36,very_high,25-36mo,very_high,Finland,1
1594.0,0.1972,36,low,25-36mo,medium,Estonia,1
531.0,0.3383,60,very_low,49-60mo,very_high,Estonia,1
2075.0,0.2,36,medium,25-36mo,high,Finland,1
531.0,0.1594,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1063.0,0.1972,60,low,49-60mo,medium,Estonia,1
7442.0,0.2473,36,very_high,25-36mo,high,Estonia,1
530.0,0.2823,36,very_low,25-36mo,high,Estonia,1
518.0,0.2,36,very_low,25-36mo,high,Finland,1
1594.0,0.5754,60,low,49-60mo,very_high,Spain,1
531.0,0.3956,60,very_low,49-60mo,very_high,Estonia,1
4253.0,0.337,60,very_high,49-60mo,very_high,Estonia,1
1594.0,0.1561,30,low,25-36mo,very_low,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
531.0,0.135,60,very_low,49-60mo,very_low,Estonia,1
9356.0,0.365,60,very_high,49-60mo,very_high,Estonia,1
850.0,0.3917,60,low,49-60mo,very_high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2125.0,0.1863,24,medium,13-24mo,low,Estonia,1
2655.0,0.5973,60,medium,49-60mo,very_high,Finland,1
6060.0,0.2561,60,very_high,49-60mo,high,Estonia,1
1913.0,0.278,36,medium,25-36mo,high,Spain,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
1037.0,0.1927,12,low,<=12mo,low,Finland,1
531.0,0.3492,24,very_low,13-24mo,very_high,Estonia,1
637.0,0.2111,30,low,25-36mo,high,Estonia,1
4253.0,0.3653,60,very_high,49-60mo,very_high,Spain,1
2020.0,0.582,60,medium,49-60mo,very_high,Finland,1
2230.0,0.1832,36,medium,25-36mo,low,Estonia,1
2126.0,0.36,60,medium,49-60mo,very_high,Estonia,1
531.0,0.2605,12,very_low,<=12mo,high,Estonia,1
3189.0,0.2765,36,high,25-36mo,high,Estonia,1
1556.0,0.149,36,low,25-36mo,very_low,Finland,1
4253.0,0.1721,36,very_high,25-36mo,low,Estonia,1
530.0,0.1202,60,very_low,49-60mo,very_low,Estonia,1
531.0,0.1689,60,very_low,49-60mo,low,Estonia,1
2020.0,0.3519,36,medium,25-36mo,very_high,Estonia,1
530.0,0.3148,36,very_low,25-36mo,very_high,Estonia,1
530.0,0.3036,36,very_low,25-36mo,very_high,Estonia,1
2075.0,0.2,36,medium,25-36mo,high,Finland,1
1807.0,0.3982,60,medium,49-60mo,very_high,Estonia,1
1037.0,0.2,60,low,49-60mo,high,Finland,1
1060.0,0.2678,60,low,49-60mo,high,Estonia,1
1488.0,0.2458,60,low,49-60mo,high,Estonia,1
4253.0,0.0915,36,very_high,25-36mo,very_low,Estonia,1
2126.0,0.3411,119,medium,60mo+,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
5422.0,0.1578,60,very_high,49-60mo,very_low,Estonia,1
2075.0,0.2,60,medium,49-60mo,high,Finland,1
2125.0,0.5776,60,medium,49-60mo,very_high,Spain,1
1594.0,0.1218,9,low,<=12mo,very_low,Estonia,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4359.0,0.1957,36,very_high,25-36mo,medium,Estonia,1
6375.0,0.2923,36,very_high,25-36mo,high,Finland,1
4253.0,0.3653,60,very_high,49-60mo,very_high,Spain,1
3721.0,0.2034,60,high,49-60mo,high,Estonia,1
531.0,0.3825,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.1561,36,very_low,25-36mo,very_low,Estonia,1
531.0,0.1561,18,very_low,13-24mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
9675.0,0.1561,60,very_high,49-60mo,very_low,Estonia,1
6379.0,0.2532,60,very_high,49-60mo,high,Estonia,1
5150.0,0.2,36,very_high,25-36mo,high,Finland,1
4150.0,0.09,60,high,49-60mo,very_low,Finland,1
3185.0,0.2187,60,medium,49-60mo,high,Estonia,1
10630.0,0.2003,60,very_high,49-60mo,high,Estonia,1
2126.0,0.5776,60,medium,49-60mo,very_high,Spain,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
531.0,0.2034,24,very_low,13-24mo,high,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
1063.0,0.1464,12,low,<=12mo,very_low,Estonia,1
6379.0,0.1497,60,very_high,49-60mo,very_low,Estonia,1
2709.0,0.4439,36,medium,25-36mo,very_high,Finland,1
1063.0,0.1268,12,low,<=12mo,very_low,Estonia,1
5847.0,0.1863,60,very_high,49-60mo,low,Estonia,1
4150.0,0.09,48,high,37-48mo,very_low,Finland,1
530.0,0.2172,36,very_low,25-36mo,high,Finland,1
2125.0,0.5278,60,medium,49-60mo,very_high,Finland,1
744.0,0.1399,60,low,49-60mo,very_low,Estonia,1
195.61410000000004,0.1101,36,very_low,25-36mo,very_low,Estonia,1
3736.0,0.1927,42,high,37-48mo,low,Finland,1
4253.0,0.4926,60,very_high,49-60mo,very_high,Spain,1
1060.0,0.508,60,low,49-60mo,very_high,Spain,1
4253.0,0.09,36,very_high,25-36mo,very_low,Estonia,1
3632.0,0.1,60,high,49-60mo,very_low,Finland,1
3113.0,0.2,36,medium,25-36mo,high,Finland,1
531.0,0.3999,60,very_low,49-60mo,very_high,Estonia,1
531.0,0.1,60,very_low,49-60mo,very_low,Estonia,1
850.0,0.2852,60,low,49-60mo,high,Estonia,1
2179.0,0.2,36,medium,25-36mo,high,Finland,1
3217.0,0.1,60,high,49-60mo,very_low,Finland,1
2126.0,0.5776,60,medium,49-60mo,very_high,Spain,1
518.0,0.1,60,very_low,49-60mo,very_low,Finland,1
2126.0,0.1513,60,medium,49-60mo,very_low,Estonia,1
3113.0,0.1,60,medium,49-60mo,very_low,Finland,1
10630.0,0.1926,60,very_high,49-60mo,low,Estonia,1
3827.0,0.3519,36,high,25-36mo,very_high,Estonia,1
530.0,0.1399,36,very_low,25-36mo,very_low,Estonia,1
3185.0,0.3008,18,medium,13-24mo,high,Estonia,1
1910.0,0.0983,36,medium,25-36mo,very_low,Finland,1
2232.0,0.2951,36,medium,25-36mo,high,Estonia,1
4784.0,0.3356,60,very_high,49-60mo,very_high,Estonia,1
530.0,0.5973,36,very_low,25-36mo,very_high,Spain,1
530.0,0.2794,60,very_low,49-60mo,high,Estonia,1
1349.0,0.1,36,low,25-36mo,very_low,Finland,1
1594.0,0.3667,36,low,25-36mo,very_high,Estonia,1
531.0,0.3411,24,very_low,13-24mo,very_high,Estonia,1
4150.0,0.09,36,high,25-36mo,very_low,Finland,1
6911.0,0.2034,60,very_high,49-60mo,high,Estonia,1
6911.0,0.365,60,very_high,49-60mo,very_high,Estonia,1
744.0,0.3218,60,low,49-60mo,very_high,Estonia,1
530.0,0.1034,36,very_low,25-36mo,very_low,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
4250.0,0.3812,36,very_high,25-36mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
3189.0,0.2278,60,high,49-60mo,high,Estonia,1
1701.0,0.393,60,medium,49-60mo,very_high,Estonia,1
9565.0,0.1561,60,very_high,49-60mo,very_low,Estonia,1
530.0,0.2248,36,very_low,25-36mo,high,Estonia,1
1485.0,0.315,60,low,49-60mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
530.0,0.1753,60,very_low,49-60mo,low,Estonia,1
530.0,0.1658,36,very_low,25-36mo,low,Estonia,1
10630.0,0.2473,60,very_high,49-60mo,high,Estonia,1
2126.0,0.09,60,medium,49-60mo,very_low,Estonia,1
1349.0,0.2,60,low,49-60mo,high,Finland,1
3827.0,0.1926,60,high,49-60mo,low,Estonia,1
850.0,0.1513,12,low,<=12mo,very_low,Estonia,1
2870.0,0.5033,36,medium,25-36mo,very_high,Finland,1
530.0,0.5973,48,very_low,37-48mo,very_high,Spain,1
2655.0,0.1202,60,medium,49-60mo,very_low,Estonia,1
3400.0,0.376,60,high,49-60mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
530.0,0.3315,60,very_low,49-60mo,very_high,Estonia,1
530.0,0.1642,60,very_low,49-60mo,low,Estonia,1
1060.0,0.1317,36,low,25-36mo,very_low,Estonia,1
3189.0,0.393,60,high,49-60mo,very_high,Estonia,1
195.61410000000004,0.199,12,very_low,<=12mo,medium,Finland,1
726.0,0.1,60,low,49-60mo,very_low,Finland,1
518.0,0.1927,60,very_low,49-60mo,low,Finland,1
531.0,0.2591,36,very_low,25-36mo,high,Estonia,1
531.0,0.191,9,very_low,<=12mo,low,Estonia,1
531.0,0.393,60,very_low,49-60mo,very_high,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
4253.0,0.1832,60,very_high,49-60mo,low,Estonia,1
530.0,0.1118,36,very_low,25-36mo,very_low,Estonia,1
6911.0,0.1513,60,very_high,49-60mo,very_low,Estonia,1
531.0,0.1832,60,very_low,49-60mo,low,Estonia,1
4250.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4250.0,0.2502,36,very_high,25-36mo,high,Finland,1
530.0,0.1753,36,very_low,25-36mo,low,Estonia,1
2125.0,0.5809,60,medium,49-60mo,very_high,Spain,1
1594.0,0.262,36,low,25-36mo,high,Spain,1
531.0,0.3107,60,very_low,49-60mo,very_high,Estonia,1
1380.0,0.135,36,low,25-36mo,very_low,Estonia,1
1594.0,0.3342,60,low,49-60mo,very_high,Estonia,1
531.0,0.3135,30,very_low,25-36mo,very_high,Estonia,1
4253.0,0.09,36,very_high,25-36mo,very_low,Estonia,1
531.0,0.3121,60,very_low,49-60mo,very_high,Estonia,1
1700.0,0.2338,36,medium,25-36mo,high,Estonia,1
530.0,0.1416,36,very_low,25-36mo,very_low,Estonia,1
531.0,0.2157,60,very_low,49-60mo,high,Estonia,1
6804.0,0.3328,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.3438,48,very_low,37-48mo,very_high,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2020.0,0.3878,48,medium,37-48mo,very_high,Spain,1
1060.0,0.3707,36,low,25-36mo,very_high,Estonia,1
530.0,0.1399,60,very_low,49-60mo,very_low,Estonia,1
5209.0,0.1626,60,very_high,49-60mo,very_low,Estonia,1
10630.0,0.315,60,very_high,49-60mo,very_high,Finland,1
10630.0,0.1085,120,very_high,60mo+,very_low,Estonia,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
9565.0,0.2263,60,very_high,49-60mo,high,Finland,1
3189.0,0.3397,60,high,49-60mo,very_high,Estonia,1
2020.0,0.5973,60,medium,49-60mo,very_high,Finland,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
3185.0,0.326,36,medium,25-36mo,very_high,Estonia,1
1063.0,0.1218,6,low,<=12mo,very_low,Estonia,1
531.0,0.3943,60,very_low,49-60mo,very_high,Estonia,1
1063.0,0.1816,24,low,13-24mo,low,Estonia,1
531.0,0.393,60,very_low,49-60mo,very_high,Estonia,1
4253.0,0.2722,60,very_high,49-60mo,high,Estonia,1
4250.0,0.582,36,very_high,25-36mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
850.0,0.2576,60,low,49-60mo,high,Estonia,1
3185.0,0.3246,60,medium,49-60mo,very_high,Estonia,1
195.61410000000004,0.3162,60,very_low,49-60mo,very_high,Estonia,1
740.0,0.1218,36,low,25-36mo,very_low,Estonia,1
6910.0,0.1268,60,very_high,49-60mo,very_low,Estonia,1
530.0,0.1367,36,very_low,25-36mo,very_low,Estonia,1
7442.0,0.1941,60,very_high,49-60mo,medium,Estonia,1
1060.0,0.1202,60,low,49-60mo,very_low,Estonia,1
3185.0,0.315,60,medium,49-60mo,very_high,Finland,1
2655.0,0.341,30,medium,25-36mo,very_high,Finland,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
1594.0,0.3878,60,low,49-60mo,very_high,Estonia,1
530.0,0.1068,36,very_low,25-36mo,very_low,Estonia,1
1060.0,0.2065,36,low,25-36mo,high,Estonia,1
2125.0,0.5973,60,medium,49-60mo,very_high,Finland,1
531.0,0.3218,60,very_low,49-60mo,very_high,Estonia,1
1910.0,0.3852,60,medium,49-60mo,very_high,Estonia,1
2760.0,0.4997,48,medium,37-48mo,very_high,Finland,1
1275.0,0.1561,48,low,37-48mo,very_low,Estonia,1
6911.0,0.393,60,very_high,49-60mo,very_high,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
2125.0,0.5313,60,medium,49-60mo,very_high,Finland,1
3185.0,0.5973,60,medium,49-60mo,very_high,Finland,1
2125.0,0.5897,48,medium,37-48mo,very_high,Spain,1
3189.0,0.09,60,high,49-60mo,very_low,Estonia,1
3400.0,0.4352,60,high,49-60mo,very_high,Finland,1
2339.0,0.1721,36,medium,25-36mo,low,Estonia,1
518.0,0.2,36,very_low,25-36mo,high,Finland,1
3113.0,0.099,60,medium,49-60mo,very_low,Finland,1
9140.0,0.2502,60,very_high,49-60mo,high,Estonia,1
2125.0,0.305,36,medium,25-36mo,very_high,Spain,1
531.0,0.262,36,very_low,25-36mo,high,Spain,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
622.0,0.1927,3,very_low,<=12mo,low,Finland,1
4253.0,0.2019,60,very_high,49-60mo,high,Estonia,1
7382.0,0.4175,36,very_high,25-36mo,very_high,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.1,60,high,49-60mo,very_low,Finland,1
2125.0,0.5068,48,medium,37-48mo,very_high,Finland,1
2655.0,0.5973,60,medium,49-60mo,very_high,Finland,1
6379.0,0.393,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.5842,60,very_low,49-60mo,very_high,Spain,1
4253.0,0.3383,60,very_high,49-60mo,very_high,Estonia,1
531.0,0.319,60,very_low,49-60mo,very_high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
2185.0,0.161,36,medium,25-36mo,very_low,Estonia,1
10150.0,0.2,60,very_high,49-60mo,high,Finland,1
2125.0,0.5842,48,medium,37-48mo,very_high,Finland,1
530.0,0.2157,36,very_low,25-36mo,high,Estonia,1
1063.0,0.2248,60,low,49-60mo,high,Estonia,1
3321.0,0.1,60,high,49-60mo,very_low,Finland,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
2551.0,0.3733,36,medium,25-36mo,very_high,Estonia,1
10630.0,0.5278,36,very_high,25-36mo,very_high,Finland,1
3825.0,0.2808,36,high,25-36mo,high,Estonia,1
830.0,0.1,60,low,49-60mo,very_low,Finland,1
876.0,0.3342,48,low,37-48mo,very_high,Estonia,1
4146.0,0.1674,60,high,49-60mo,low,Estonia,1
5205.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
530.0,0.1118,36,very_low,25-36mo,very_low,Estonia,1
2126.0,0.5609,60,medium,49-60mo,very_high,Spain,1
2125.0,0.5962,60,medium,49-60mo,very_high,Finland,1
5954.0,0.2126,60,very_high,49-60mo,high,Estonia,1
2126.0,0.3707,60,medium,49-60mo,very_high,Estonia,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
4150.0,0.149,60,high,49-60mo,very_low,Finland,1
531.0,0.1957,60,very_low,49-60mo,medium,Estonia,1
4780.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
4253.0,0.1334,60,very_high,49-60mo,very_low,Estonia,1
956.0,0.1481,60,low,49-60mo,very_low,Estonia,1
3113.0,0.2,60,medium,49-60mo,high,Finland,1
2551.0,0.125,119,medium,60mo+,very_low,Estonia,1
2764.0,0.3162,60,medium,49-60mo,very_high,Estonia,1
530.0,0.1988,36,very_low,25-36mo,medium,Estonia,1
2020.0,0.5765,48,medium,37-48mo,very_high,Finland,1
6911.0,0.393,60,very_high,49-60mo,very_high,Estonia,1
7442.0,0.09,30,very_high,25-36mo,very_low,Estonia,1
530.0,0.1284,60,very_low,49-60mo,very_low,Estonia,1
2490.0,0.1927,60,medium,49-60mo,low,Finland,1
1382.0,0.3693,36,low,25-36mo,very_high,Estonia,1
2125.0,0.5973,36,medium,25-36mo,very_high,Finland,1
1594.0,0.2142,60,low,49-60mo,high,Estonia,1
4253.0,0.3465,60,very_high,49-60mo,very_high,Spain,1
6910.0,0.3022,36,very_high,25-36mo,high,Estonia,1
3185.0,0.3693,60,medium,49-60mo,very_high,Estonia,1
531.0,0.2458,60,very_low,49-60mo,high,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
2658.0,0.09,60,medium,49-60mo,very_low,Estonia,1
726.0,0.1,60,low,49-60mo,very_low,Finland,1
530.0,0.1251,48,very_low,37-48mo,very_low,Estonia,1
3321.0,0.1927,120,high,60mo+,low,Finland,1
1594.0,0.5765,48,low,37-48mo,very_high,Spain,1
4253.0,0.1383,60,very_high,49-60mo,very_low,Estonia,1
1060.0,0.1785,48,low,37-48mo,low,Estonia,1
3296.0,0.3273,60,high,49-60mo,very_high,Estonia,1
530.0,0.1168,36,very_low,25-36mo,very_low,Estonia,1
4146.0,0.1863,60,high,49-60mo,low,Estonia,1
6375.0,0.5973,60,very_high,49-60mo,very_high,Finland,1
830.0,0.1927,24,low,13-24mo,low,Finland,1
4253.0,0.262,60,very_high,49-60mo,high,Estonia,1
2445.0,0.3036,60,medium,49-60mo,very_high,Finland,1
2125.0,0.4047,36,medium,25-36mo,very_high,Spain,1
744.0,0.3148,30,low,25-36mo,very_high,Estonia,1
4150.0,0.1927,60,high,49-60mo,low,Finland,1
2020.0,0.1497,60,medium,49-60mo,very_low,Estonia,1
2655.0,0.4636,36,medium,25-36mo,very_high,Finland,1
531.0,0.3204,18,very_low,13-24mo,very_high,Estonia,1
2125.0,0.2852,60,medium,49-60mo,high,Spain,1
4150.0,0.2,60,high,49-60mo,high,Finland,1
531.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
2126.0,0.3064,60,medium,49-60mo,very_high,Estonia,1
6910.0,0.2202,60,very_high,49-60mo,high,Estonia,1
4150.0,0.2,36,high,25-36mo,high,Finland,1
530.0,0.5973,60,very_low,49-60mo,very_high,Spain,1
